event_id,configuration_id,generator,report_text,report_characters,report_words
UNSW-OFFICIAL-63430,A0_template,deterministic_template,"Prediction Summary
The detector predicted Exploits with confidence 0.4112.

Evidence
- sbytes = 1296; SHAP=0.051223; supports predicted class.
- smean = 130; SHAP=0.042563; supports predicted class.
- ct_dst_src_ltm = 1; SHAP=0.036740; supports predicted class.
- sload = 16786.7; SHAP=0.035371; supports predicted class.
- ct_srv_dst = 1; SHAP=0.032491; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 2.6730, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",808,112
UNSW-OFFICIAL-63708,A0_template,deterministic_template,"Prediction Summary
The detector predicted Analysis with confidence 0.2770.

Evidence
- Protocol is not udp; SHAP=0.019833; supports predicted class.
- ct_src_ltm = 10; SHAP=0.017200; supports predicted class.
- Protocol = unas; SHAP=0.015000; supports predicted class.
- ct_dst_src_ltm = 6; SHAP=0.014202; supports predicted class.
- sbytes = 200; SHAP=0.013052; supports predicted class.

Risk and Policy
The predicted operational stage is Reconnaissance. The confidence-weighted risk score is 0.8309, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",811,110
UNSW-OFFICIAL-63730,A0_template,deterministic_template,"Prediction Summary
The detector predicted Analysis with confidence 0.2770.

Evidence
- Protocol is not udp; SHAP=0.019833; supports predicted class.
- ct_src_ltm = 10; SHAP=0.017200; supports predicted class.
- Protocol = unas; SHAP=0.015000; supports predicted class.
- ct_dst_src_ltm = 6; SHAP=0.014202; supports predicted class.
- sbytes = 200; SHAP=0.013052; supports predicted class.

Risk and Policy
The predicted operational stage is Reconnaissance. The confidence-weighted risk score is 0.8309, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",811,110
UNSW-OFFICIAL-63779,A0_template,deterministic_template,"Prediction Summary
The detector predicted Analysis with confidence 0.2840.

Evidence
- Protocol is not udp; SHAP=0.020162; supports predicted class.
- ct_src_ltm = 10; SHAP=0.016914; supports predicted class.
- Protocol = unas; SHAP=0.015003; supports predicted class.
- ct_dst_src_ltm = 6; SHAP=0.014454; supports predicted class.
- sbytes = 200; SHAP=0.012997; supports predicted class.

Risk and Policy
The predicted operational stage is Reconnaissance. The confidence-weighted risk score is 0.8519, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",811,110
UNSW-OFFICIAL-63792,A0_template,deterministic_template,"Prediction Summary
The detector predicted Reconnaissance with confidence 0.9263.

Evidence
- sbytes = 168; SHAP=0.183985; supports predicted class.
- smean = 84; SHAP=0.164822; supports predicted class.
- Protocol = udp; SHAP=0.082501; supports predicted class.
- ct_dst_src_ltm = 1; SHAP=0.029902; supports predicted class.
- ct_srv_dst = 1; SHAP=0.029797; supports predicted class.

Risk and Policy
The predicted operational stage is Reconnaissance. The confidence-weighted risk score is 2.7789, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",801,109
UNSW-OFFICIAL-63892,A0_template,deterministic_template,"Prediction Summary
The detector predicted Fuzzers with confidence 0.4384.

Evidence
- ct_dst_src_ltm = 1; SHAP=-0.085809; opposes predicted class.
- ct_src_dport_ltm = 2; SHAP=0.054295; supports predicted class.
- ct_srv_dst = 3; SHAP=0.041356; supports predicted class.
- Service = unspecified; SHAP=0.035533; supports predicted class.
- sbytes = 1308; SHAP=0.031081; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 2.8497, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",822,112
UNSW-OFFICIAL-64295,A0_template,deterministic_template,"Prediction Summary
The detector predicted Exploits with confidence 0.3159.

Evidence
- ct_dst_src_ltm = 1; SHAP=0.055668; supports predicted class.
- ct_srv_dst = 4; SHAP=-0.042405; opposes predicted class.
- sbytes = 17310; SHAP=0.040113; supports predicted class.
- smean = 866; SHAP=0.025099; supports predicted class.
- rate = 81.3559; SHAP=0.022127; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 2.0532, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",808,112
UNSW-OFFICIAL-64607,A0_template,deterministic_template,"Prediction Summary
The detector predicted Fuzzers with confidence 0.6942.

Evidence
- ct_dst_src_ltm = 2; SHAP=0.089124; supports predicted class.
- ct_srv_dst = 5; SHAP=0.064131; supports predicted class.
- ct_srv_src = 5; SHAP=0.042798; supports predicted class.
- sbytes = 638; SHAP=0.021703; supports predicted class.
- sload = 11415.2; SHAP=0.020330; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 4.5124, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",809,112
UNSW-OFFICIAL-64660,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.3366.

Evidence
- sbytes = 1394; SHAP=0.045450; supports predicted class.
- smean = 697; SHAP=0.040141; supports predicted class.
- sload = 5.06909e+08; SHAP=0.032912; supports predicted class.
- Protocol = udp; SHAP=-0.025822; opposes predicted class.
- dur = 1.1e-05; SHAP=0.025689; supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 2.3564, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",811,114
UNSW-OFFICIAL-64690,A0_template,deterministic_template,"Prediction Summary
The detector predicted Shellcode with confidence 0.8313.

Evidence
- ct_dst_src_ltm = 1; SHAP=0.052396; supports predicted class.
- Service = unspecified; SHAP=0.049402; supports predicted class.
- Service is not http; SHAP=0.037074; supports predicted class.
- dmean = 45; SHAP=0.036997; supports predicted class.
- dpkts = 6; SHAP=0.033980; supports predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 7.0660, corresponding to the Isolation policy zone.

Recommended Action
Isolate the affected asset and escalate to incident response.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",827,111
UNSW-OFFICIAL-64873,A0_template,deterministic_template,"Prediction Summary
The detector predicted Shellcode with confidence 0.6160.

Evidence
- ct_dst_src_ltm = 1; SHAP=0.054576; supports predicted class.
- Service = unspecified; SHAP=0.053861; supports predicted class.
- Service is not http; SHAP=0.029737; supports predicted class.
- ct_srv_dst = 1; SHAP=0.027379; supports predicted class.
- trans_depth = 0; SHAP=0.025122; supports predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 5.2357, corresponding to the Block policy zone.

Recommended Action
Block the suspected source and initiate investigation.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",838,112
UNSW-OFFICIAL-65224,A0_template,deterministic_template,"Prediction Summary
The detector predicted Shellcode with confidence 0.4530.

Evidence
- ct_dst_src_ltm = 1; SHAP=0.089033; supports predicted class.
- ct_srv_dst = 6; SHAP=-0.058714; opposes predicted class.
- ct_srv_src = 7; SHAP=-0.043585; opposes predicted class.
- Service = unspecified; SHAP=0.032571; supports predicted class.
- dmean = 45; SHAP=0.024699; supports predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 3.8507, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",821,113
UNSW-OFFICIAL-65889,A0_template,deterministic_template,"Prediction Summary
The detector predicted Normal with confidence 1.0000.

Evidence
- sloss = 9; SHAP=0.070544; supports predicted class.
- smean = 45; SHAP=0.060157; supports predicted class.
- Protocol = tcp; SHAP=0.057004; supports predicted class.
- swin = 255; SHAP=0.056409; supports predicted class.
- ct_srv_src = 29; SHAP=0.053524; supports predicted class.

Risk and Policy
The predicted operational stage is Normal. The confidence-weighted risk score is 0.0000, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",768,106
